Food Name,Sample Code,Product Description,Food Group,Product Net Quantity,Product Net Quantity Unit,Province/Territory of Origin,Country of Origin,Best Before Date,Production Date,Intended Use,Method of Production,Physico-chemical,Sample Type,Sub Sample,Sample Comments,Packaging Type,Packaging Material,Packaging Condition,More Sample Info 1,More Sample Info 2,Sample Collection Date,Reason Collected,Human Illness Flag,Sampling Location Type,Sampling Location City Name,Sampling Location Province,Sampling Location Country,Result Operator,Result Value,Units of measurement,Analyte Name,Analyte Group,LOD,LOQ,MDL,% Recovery,Basis for Result,Quality Assurance,Result Comments,Lab Name,Analysis Completion Date,Test Method Name,Test Method Code,Instrumentation,Method Comments,Project Code,Project Name,Project Description,Organization
"Crackers, other",TDS2021-FF10-Radionuclide,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,1.46,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Crackers, other",TDS2021-FF10-Radionuclide,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,1.08,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Crackers, other",TDS2021-FF10-Radionuclide,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,11.6,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Crackers, other",TDS2021-FF10-Radionuclide,FF10 Crackers (soda crackers)/Craquelins (biscuits soda),Crackers,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,=,12.09654,Bq/Kg,Potassium-40,Radionuclides,,,28.7,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
Cream,TDS2021-AA06-Radionuclide,AA06 Cream/Crème,Pasteurized cream (plain),,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.666,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
Cream,TDS2021-AA06-Radionuclide,AA06 Cream/Crème,Pasteurized cream (plain),,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.72,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
Cream,TDS2021-AA06-Radionuclide,AA06 Cream/Crème,Pasteurized cream (plain),,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.753,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
Cream,TDS2021-AA06-Radionuclide,AA06 Cream/Crème,Pasteurized cream (plain),,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.618,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
Cream,TDS2021-AA06-Radionuclide,AA06 Cream/Crème,Pasteurized cream (plain),,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,7.33,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
Cream,TDS2021-AA06-Radionuclide,AA06 Cream/Crème,Pasteurized cream (plain),,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,=,33.91899,Bq/Kg,Potassium-40,Radionuclides,,,11.8,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Cucumbers, English",TDS2021-GG10-Radionuclide,GG10 Cucumbers (Fresh and pickled)/Concombres (frais et marinés),Cucumbers,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.684,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Cucumbers, English",TDS2021-GG10-Radionuclide,GG10 Cucumbers (Fresh and pickled)/Concombres (frais et marinés),Cucumbers,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.752,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Cucumbers, English",TDS2021-GG10-Radionuclide,GG10 Cucumbers (Fresh and pickled)/Concombres (frais et marinés),Cucumbers,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.809,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Cucumbers, English",TDS2021-GG10-Radionuclide,GG10 Cucumbers (Fresh and pickled)/Concombres (frais et marinés),Cucumbers,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.594,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Cucumbers, English",TDS2021-GG10-Radionuclide,GG10 Cucumbers (Fresh and pickled)/Concombres (frais et marinés),Cucumbers,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,6.92,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Cucumbers, English",TDS2021-GG10-Radionuclide,GG10 Cucumbers (Fresh and pickled)/Concombres (frais et marinés),Cucumbers,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,=,34.39699,Bq/Kg,Potassium-40,Radionuclides,,,13.9,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Danish, Donuts, Croissants",TDS2021-FF11-Radionuclide,"FF11 Danish, donuts & croissants/Danoises, beignets et croissants","Fine bakery products (e.g., doughnuts, sweet rolls, scones, muffins)",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.635,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Danish, Donuts, Croissants",TDS2021-FF11-Radionuclide,"FF11 Danish, donuts & croissants/Danoises, beignets et croissants","Fine bakery products (e.g., doughnuts, sweet rolls, scones, muffins)",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.741,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Danish, Donuts, Croissants",TDS2021-FF11-Radionuclide,"FF11 Danish, donuts & croissants/Danoises, beignets et croissants","Fine bakery products (e.g., doughnuts, sweet rolls, scones, muffins)",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.76,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Danish, Donuts, Croissants",TDS2021-FF11-Radionuclide,"FF11 Danish, donuts & croissants/Danoises, beignets et croissants","Fine bakery products (e.g., doughnuts, sweet rolls, scones, muffins)",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.618,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Danish, Donuts, Croissants",TDS2021-FF11-Radionuclide,"FF11 Danish, donuts & croissants/Danoises, beignets et croissants","Fine bakery products (e.g., doughnuts, sweet rolls, scones, muffins)",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,6.77,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Danish, Donuts, Croissants",TDS2021-FF11-Radionuclide,"FF11 Danish, donuts & croissants/Danoises, beignets et croissants","Fine bakery products (e.g., doughnuts, sweet rolls, scones, muffins)",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,=,27.54593,Bq/Kg,Potassium-40,Radionuclides,,,13.1,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Dessert, Baby Food",TDS2021-LL02-Radionuclide,LL02 Desserts (Babyfood)/Desserts (aliments pour bébés),Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.612,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Dessert, Baby Food",TDS2021-LL02-Radionuclide,LL02 Desserts (Babyfood)/Desserts (aliments pour bébés),Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.622,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Dessert, Baby Food",TDS2021-LL02-Radionuclide,LL02 Desserts (Babyfood)/Desserts (aliments pour bébés),Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.712,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Dessert, Baby Food",TDS2021-LL02-Radionuclide,LL02 Desserts (Babyfood)/Desserts (aliments pour bébés),Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.558,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Dessert, Baby Food",TDS2021-LL02-Radionuclide,LL02 Desserts (Babyfood)/Desserts (aliments pour bébés),Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,6.38,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Dessert, Baby Food",TDS2021-LL02-Radionuclide,LL02 Desserts (Babyfood)/Desserts (aliments pour bébés),Babyfood,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,=,37.89579,Bq/Kg,Potassium-40,Radionuclides,,,11.7,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Dinners, Frozen Entrées",TDS2021-MM02-Radionuclide,MM02 Frozen entrees (Pasta and chicken)/Plats principaux congelés (pâtes et poulet),Processed Prepackaged Meals,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,3.74,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Dinners, Frozen Entrées",TDS2021-MM02-Radionuclide,MM02 Frozen entrees (Pasta and chicken)/Plats principaux congelés (pâtes et poulet),Processed Prepackaged Meals,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,4.86,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Dinners, Frozen Entrées",TDS2021-MM02-Radionuclide,MM02 Frozen entrees (Pasta and chicken)/Plats principaux congelés (pâtes et poulet),Processed Prepackaged Meals,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,5.42,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Dinners, Frozen Entrées",TDS2021-MM02-Radionuclide,MM02 Frozen entrees (Pasta and chicken)/Plats principaux congelés (pâtes et poulet),Processed Prepackaged Meals,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,3.92,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Dinners, Frozen Entrées",TDS2021-MM02-Radionuclide,MM02 Frozen entrees (Pasta and chicken)/Plats principaux congelés (pâtes et poulet),Processed Prepackaged Meals,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,38.5,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Dinners, Frozen Entrées",TDS2021-MM02-Radionuclide,MM02 Frozen entrees (Pasta and chicken)/Plats principaux congelés (pâtes et poulet),Processed Prepackaged Meals,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,=,49.47943,Bq/Kg,Potassium-40,Radionuclides,,,85.9,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Eggs, fresh",TDS2021-CC01-Radionuclide,CC01 Eggs/Œufs,Fresh eggs,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.787,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Eggs, fresh",TDS2021-CC01-Radionuclide,CC01 Eggs/Œufs,Fresh eggs,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.893,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Eggs, fresh",TDS2021-CC01-Radionuclide,CC01 Eggs/Œufs,Fresh eggs,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.958,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Eggs, fresh",TDS2021-CC01-Radionuclide,CC01 Eggs/Œufs,Fresh eggs,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.699,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Eggs, fresh",TDS2021-CC01-Radionuclide,CC01 Eggs/Œufs,Fresh eggs,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,8.03,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
"Eggs, fresh",TDS2021-CC01-Radionuclide,CC01 Eggs/Œufs,Fresh eggs,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,2021-11-01,Surveillance,No,Grocery Store,Ottawa,Ontario,Canada,=,37.64651,Bq/Kg,Potassium-40,Radionuclides,,,14.4,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,2023-11-04,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2021.Radionuclides,Total Diet Study 2021 Radionuclides,Radionuclides in 2021 Total Diet Study - Ottawa,Health Canada
