Food Name,Sample Code,Product Description,Food Group,Product Net Quantity,Product Net Quantity Unit,Province/Territory of Origin,Country of Origin,Best Before Date,Production Date,Intended Use,Method of Production,Physico-chemical,Sample Type,Sub Sample,Sample Comments,Packaging Type,Packaging Material,Packaging Condition,More Sample Info 1,More Sample Info 2,Sample Collection Date,Reason Collected,Human Illness Flag,Sampling Location Type,Sampling Location City Name,Sampling Location Province,Sampling Location Country,Result Operator,Result Value,Units of measurement,Analyte Name,Analyte Group,LOD,LOQ,MDL,% Recovery,Basis for Result,Quality Assurance,Result Comments,Lab Name,Analysis Completion Date,Test Method Name,Test Method Code,Instrumentation,Method Comments,Project Code,Project Name,Project Description,Organization
"Cheese, Hard",TDS2022-AA09-Radionuclide,AA09 Cheese (cheddar and mozzerella)/Fromage (cheddar et mozzarella),Ripened cheese,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.594,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Cheese, Hard",TDS2022-AA09-Radionuclide,AA09 Cheese (cheddar and mozzerella)/Fromage (cheddar et mozzarella),Ripened cheese,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,6.58,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Cheese, Hard",TDS2022-AA09-Radionuclide,AA09 Cheese (cheddar and mozzerella)/Fromage (cheddar et mozzarella),Ripened cheese,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,=,9.448916,Bq/Kg,Potassium-40,Radionuclides,,,13,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Cheese, Processed",TDS2022-AA11-Radionuclide,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.633,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Cheese, Processed",TDS2022-AA11-Radionuclide,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.684,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Cheese, Processed",TDS2022-AA11-Radionuclide,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.72,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Cheese, Processed",TDS2022-AA11-Radionuclide,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.518,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Cheese, Processed",TDS2022-AA11-Radionuclide,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,6.15,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Cheese, Processed",TDS2022-AA11-Radionuclide,"AA11 Cheese, processed/Fromage fondu",Unripened cheese,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,=,64.9635,Bq/Kg,Potassium-40,Radionuclides,,,11,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chewing Gum,TDS2022-JJ13-Radionuclide,JJ13 Chewing gum (With and without sugar)/Gomme ‡ m‚cher (sucrÈe et sans sucre),Solid,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.748,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chewing Gum,TDS2022-JJ13-Radionuclide,JJ13 Chewing gum (With and without sugar)/Gomme ‡ m‚cher (sucrÈe et sans sucre),Solid,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.851,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chewing Gum,TDS2022-JJ13-Radionuclide,JJ13 Chewing gum (With and without sugar)/Gomme ‡ m‚cher (sucrÈe et sans sucre),Solid,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.909,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chewing Gum,TDS2022-JJ13-Radionuclide,JJ13 Chewing gum (With and without sugar)/Gomme ‡ m‚cher (sucrÈe et sans sucre),Solid,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.685,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chewing Gum,TDS2022-JJ13-Radionuclide,JJ13 Chewing gum (With and without sugar)/Gomme ‡ m‚cher (sucrÈe et sans sucre),Solid,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,7.79,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chewing Gum,TDS2022-JJ13-Radionuclide,JJ13 Chewing gum (With and without sugar)/Gomme ‡ m‚cher (sucrÈe et sans sucre),Solid,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Potassium-40,Radionuclides,,,13.8,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chocolate Candy Bars,TDS2022-JJ01-Radionuclide,JJ01 Chocolate bars (Plain chocolate bars)/Tablettes de chocolat (nature),Solid,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.805,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chocolate Candy Bars,TDS2022-JJ01-Radionuclide,JJ01 Chocolate bars (Plain chocolate bars)/Tablettes de chocolat (nature),Solid,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.911,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chocolate Candy Bars,TDS2022-JJ01-Radionuclide,JJ01 Chocolate bars (Plain chocolate bars)/Tablettes de chocolat (nature),Solid,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.947,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chocolate Candy Bars,TDS2022-JJ01-Radionuclide,JJ01 Chocolate bars (Plain chocolate bars)/Tablettes de chocolat (nature),Solid,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.715,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chocolate Candy Bars,TDS2022-JJ01-Radionuclide,JJ01 Chocolate bars (Plain chocolate bars)/Tablettes de chocolat (nature),Solid,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,8.75,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chocolate Candy Bars,TDS2022-JJ01-Radionuclide,JJ01 Chocolate bars (Plain chocolate bars)/Tablettes de chocolat (nature),Solid,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,=,91.89836,Bq/Kg,Potassium-40,Radionuclides,,,15.5,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chocolate Milk 1%,TDS2022-AA13-Radionuclide,"AA13 Chocolate Milk 1%/Lait au chocolat, 1 %","Dairy-based drinks, flavoured and/or fermented",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.654,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chocolate Milk 1%,TDS2022-AA13-Radionuclide,"AA13 Chocolate Milk 1%/Lait au chocolat, 1 %","Dairy-based drinks, flavoured and/or fermented",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.711,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chocolate Milk 1%,TDS2022-AA13-Radionuclide,"AA13 Chocolate Milk 1%/Lait au chocolat, 1 %","Dairy-based drinks, flavoured and/or fermented",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.778,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chocolate Milk 1%,TDS2022-AA13-Radionuclide,"AA13 Chocolate Milk 1%/Lait au chocolat, 1 %","Dairy-based drinks, flavoured and/or fermented",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.567,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chocolate Milk 1%,TDS2022-AA13-Radionuclide,"AA13 Chocolate Milk 1%/Lait au chocolat, 1 %","Dairy-based drinks, flavoured and/or fermented",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,6.26,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
Chocolate Milk 1%,TDS2022-AA13-Radionuclide,"AA13 Chocolate Milk 1%/Lait au chocolat, 1 %","Dairy-based drinks, flavoured and/or fermented",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,=,34.01466,Bq/Kg,Potassium-40,Radionuclides,,,11.7,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Citrus Juice, Canned",TDS2022-HH09-Radionuclide,"HH09 Citrus juice, canned (Orange and grapefruit, canned juice)/Jus díagrumes en conserve (jus díorange et de pamplemousse en conserve)",Fruit juice,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.665,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Citrus Juice, Canned",TDS2022-HH09-Radionuclide,"HH09 Citrus juice, canned (Orange and grapefruit, canned juice)/Jus díagrumes en conserve (jus díorange et de pamplemousse en conserve)",Fruit juice,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.724,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Citrus Juice, Canned",TDS2022-HH09-Radionuclide,"HH09 Citrus juice, canned (Orange and grapefruit, canned juice)/Jus díagrumes en conserve (jus díorange et de pamplemousse en conserve)",Fruit juice,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.76,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Citrus Juice, Canned",TDS2022-HH09-Radionuclide,"HH09 Citrus juice, canned (Orange and grapefruit, canned juice)/Jus díagrumes en conserve (jus díorange et de pamplemousse en conserve)",Fruit juice,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.588,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Citrus Juice, Canned",TDS2022-HH09-Radionuclide,"HH09 Citrus juice, canned (Orange and grapefruit, canned juice)/Jus díagrumes en conserve (jus díorange et de pamplemousse en conserve)",Fruit juice,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,6.65,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Citrus Juice, Canned",TDS2022-HH09-Radionuclide,"HH09 Citrus juice, canned (Orange and grapefruit, canned juice)/Jus díagrumes en conserve (jus díorange et de pamplemousse en conserve)",Fruit juice,,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,=,40.54455,Bq/Kg,Potassium-40,Radionuclides,,,12,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Coffee, Roast & Ground",TDS2022-KK04-Radionuclide,KK04 Coffee (Instant and brewed coffee)/CafÈ (instantanÈ et infusÈ),"Coffee and substitutes, tea, hot cereal and grain beverages, excl cocoa",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Americium-241,Radionuclides,,,0.628,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Coffee, Roast & Ground",TDS2022-KK04-Radionuclide,KK04 Coffee (Instant and brewed coffee)/CafÈ (instantanÈ et infusÈ),"Coffee and substitutes, tea, hot cereal and grain beverages, excl cocoa",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Cesium-134,Radionuclides,,,0.689,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Coffee, Roast & Ground",TDS2022-KK04-Radionuclide,KK04 Coffee (Instant and brewed coffee)/CafÈ (instantanÈ et infusÈ),"Coffee and substitutes, tea, hot cereal and grain beverages, excl cocoa",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Cesium-137,Radionuclides,,,0.804,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Coffee, Roast & Ground",TDS2022-KK04-Radionuclide,KK04 Coffee (Instant and brewed coffee)/CafÈ (instantanÈ et infusÈ),"Coffee and substitutes, tea, hot cereal and grain beverages, excl cocoa",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Iodine-131,Radionuclides,,,0.562,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
"Coffee, Roast & Ground",TDS2022-KK04-Radionuclide,KK04 Coffee (Instant and brewed coffee)/CafÈ (instantanÈ et infusÈ),"Coffee and substitutes, tea, hot cereal and grain beverages, excl cocoa",,,,Unknown,,,Ready-to-eat,,,Composite,Yes,,,,,,,11/1/22,Surveillance,No,Grocery Store,Winnipeg,Manitoba,Canada,<LOD/MDL,0,Bq/Kg,Lead-210,Radionuclides,,,6.35,,As consumed,Lab successfully participated in relevant proficiency tests during sampling and analysis,,HC ERHSD RPB Radionuclides,11/4/23,Analysis of Radioisotopes by Gamma Spectroscopy,,Gamma Spectroscopy,,BCS.TDS2022.Radionuclides,Total Diet Study 2022 Radionuclides,Total Diet Study 2022 - Radionuclides - Winnipeg,Health Canada
