Nom de l'aliment,Code de l'échantillon,Description du produit,Groupe d'aliment,Quantité nette du produit,Unité de quantité nette du produit,Province/territoire d'origine,Pays d'origine,Date de péremption,Date de production,Utilisation prévue,Méthode de production,Physicochimique,Type d'échantillon,Sous-échantillon,Commentaires relatifs aux échantillons,Type d'emballage,Matériaux d'emballage,Condition d'emballage,Plus d'infos sur l'échantillon 1,Plus d'infos sur l'échantillon 2,Date de l'échantillonnage,Raison de l'échantillonnage,Code d'indication de maladie humaine,Type de Point d'échantillonnage,Nom de la ville du Point d'échantillonnage,Province du Point d'échantillonnage,Pays du Point d'échantillonnage,Opérateur des résultats quantitatifs,Valeur du résultat,Unités de mesure,Nom de l'analyte,Groupe de l'analyte,Limite de détection,Limite de quantification,Limite de détection de la méthode,Récupération (%),Base de résultat,Assurance de la qualité,Commentaires sur le résultat,Nom du laboratoire,Date de la fin de l'analyse,Nom de la méthode d'essai,Code de la méthode d'essai,Instrumentation,Commentaires sur la méthode,Code du projet,Nom du projet,Description du projet,Organisation
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,2 - perfluorodécyle éthanoïque (FDEA),Produits chimiques perfluorés (PFC) ,1.155,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,2 - perfluorohexyle éthanoïque (FHEA),Produits chimiques perfluorés (PFC) ,0.897,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,2 - perfluorooctyl éthanoïque (FOEA),Produits chimiques perfluorés (PFC) ,0.622,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide 2H-perfluorododécènoïque (FDUEA),Produits chimiques perfluorés (PFC) ,0.066,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide 2H-perfluorodécènoïque (FOUEA),Produits chimiques perfluorés (PFC) ,0.037,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide 2H-perfluorooctènoïque (FHUEA),Produits chimiques perfluorés (PFC) ,0.037,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide perfluoro-n-butanoïque (PFBA),Produits chimiques perfluorés (PFC) ,0.166,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide perfluoro-n-dodécanoïque (PFDoA),Produits chimiques perfluorés (PFC) ,0.098,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide perfluoro-n-décanoïque (PFDA),Produits chimiques perfluorés (PFC) ,0.079,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide perfluoro-n-heptanoïque (PFHpA),Produits chimiques perfluorés (PFC) ,0.075,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide perfluoro-n-hexadécanoïque (PFHxDA),Produits chimiques perfluorés (PFC) ,0.031,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide perfluoro-n-hexanoïque (PFHxA),Produits chimiques perfluorés (PFC) ,0.108,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide perfluoro-n-nonanoïque (PFNA),Produits chimiques perfluorés (PFC) ,0.096,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide perfluoro-n-octadécanoïque (PFODA),Produits chimiques perfluorés (PFC) ,0.045,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,=,0.175,ng/g,Acide perfluoro-n-octanoïque (PFOA),Produits chimiques perfluorés (PFC) ,0,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide perfluoro-n-pentanoïque (PFPeA),Produits chimiques perfluorés (PFC) ,0.607,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide perfluoro-n-tridécanoïque (PFTrDA),Produits chimiques perfluorés (PFC) ,0.047,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,=,0.116,ng/g,Acide perfluoro-n-tétradécanoïque (PFTeDA),Produits chimiques perfluorés (PFC) ,0,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide perfluoro-n-undécanoïque (PFUdA),Produits chimiques perfluorés (PFC) ,0.086,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Sulfonate de perfluoro-n-butane (L-PFBS),Produits chimiques perfluorés (PFC) ,0.02,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Sulfonate de perfluoro-n-dodécane (L-PFDoS),Produits chimiques perfluorés (PFC) ,0.024,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Sulfonate de perfluoro-n-décane (L-PFDS),Produits chimiques perfluorés (PFC) ,0.007,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Sulfonate de perfluoro-n-heptane (L-PFHpS),Produits chimiques perfluorés (PFC) ,0.006,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,=,0.013,ng/g,Sulfonate de perfluoro-n-hexane (PFHxS),Produits chimiques perfluorés (PFC) ,0,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Sulfonate de perfluoro-n-nonane (L-PFNS),Produits chimiques perfluorés (PFC) ,0.007,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Sulfonate de perfluoro-n-octane (PFOS totale),Produits chimiques perfluorés (PFC) ,0.009,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Escalopes de veau, viande avec os",TDS2017-BB06-PFAS,"BB06 Veal, cutlets/Veau, escalopes",Veau ,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Sulfonate de perfluoro-n-pentane (L-PFPeS),Produits chimiques perfluorés (PFC) ,0.018,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Grignotines, popcorn, micro-ondes",TDS2017-MM01-PFAS,"MM01 Popcorn, microwave/Maïs soufflé pour micro-ondes",Amuse-gueule prêts-à-manger,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,2 - perfluorodécyle éthanoïque (FDEA),Produits chimiques perfluorés (PFC) ,2.13,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Grignotines, popcorn, micro-ondes",TDS2017-MM01-PFAS,"MM01 Popcorn, microwave/Maïs soufflé pour micro-ondes",Amuse-gueule prêts-à-manger,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,2 - perfluorohexyle éthanoïque (FHEA),Produits chimiques perfluorés (PFC) ,1.654,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Grignotines, popcorn, micro-ondes",TDS2017-MM01-PFAS,"MM01 Popcorn, microwave/Maïs soufflé pour micro-ondes",Amuse-gueule prêts-à-manger,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,2 - perfluorooctyl éthanoïque (FOEA),Produits chimiques perfluorés (PFC) ,1.165,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Grignotines, popcorn, micro-ondes",TDS2017-MM01-PFAS,"MM01 Popcorn, microwave/Maïs soufflé pour micro-ondes",Amuse-gueule prêts-à-manger,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide 2H-perfluorododécènoïque (FDUEA),Produits chimiques perfluorés (PFC) ,0.122,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Grignotines, popcorn, micro-ondes",TDS2017-MM01-PFAS,"MM01 Popcorn, microwave/Maïs soufflé pour micro-ondes",Amuse-gueule prêts-à-manger,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,=,0.193,ng/g,Acide 2H-perfluorodécènoïque (FOUEA),Produits chimiques perfluorés (PFC) ,0,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Grignotines, popcorn, micro-ondes",TDS2017-MM01-PFAS,"MM01 Popcorn, microwave/Maïs soufflé pour micro-ondes",Amuse-gueule prêts-à-manger,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide 2H-perfluorooctènoïque (FHUEA),Produits chimiques perfluorés (PFC) ,0.068,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Grignotines, popcorn, micro-ondes",TDS2017-MM01-PFAS,"MM01 Popcorn, microwave/Maïs soufflé pour micro-ondes",Amuse-gueule prêts-à-manger,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,=,0.935,ng/g,Acide perfluoro-n-butanoïque (PFBA),Produits chimiques perfluorés (PFC) ,0,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
"Grignotines, popcorn, micro-ondes",TDS2017-MM01-PFAS,"MM01 Popcorn, microwave/Maïs soufflé pour micro-ondes",Amuse-gueule prêts-à-manger,,,,Inconnu,,,Prêt-à-manger,,,Composite,Oui,,,,,,,2017-10-31,Surveillance,Non,Épicerie,Toronto,Ontario,Canada,<LOD/MDL,0,ng/g,Acide perfluoro-n-dodécanoïque (PFDoA),Produits chimiques perfluorés (PFC) ,0.018,,,,Tel que consommé,Laboratoire utilisant uniquement l'assurance de la qualité et des normes de référence lors de l'échantillonnage et l'analyse,,SC DA BIPC DRA POP émergents,2022-11-21,Analyse de PFC,,Chromatographe en phase liquide à haute résolution/pression (CLHR ) - tandem MS / MS,,BCS.TDS2017.PFC.PFAS,étude de l'alimentation totale 2017 - PFAS,,Santé Canada
